Unnamed: 0,sector,name of course,module_name,Video Title,video_link_to_embed,BASIC_ADVANCED
696,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 03: GIS Data Acquisition and Management,Analysis - Map overlay,https://www.youtube.com/watch?v=bVbzXS4u-J4,ADVANCED
697,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 03: GIS Data Acquisition and Management,Buffering & Perspective View,https://www.youtube.com/watch?v=oPSTz6jnTc4,ADVANCED
698,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 03: GIS Data Acquisition and Management,GIS Type & Available GIS Softwares,https://www.youtube.com/watch?v=vp4fjie0ENA,ADVANCED
699,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 04: Cadastral Mapping and Land Information Systems (LIS),Village Cadastral Map and Property Card,https://www.youtube.com/watch?v=QU48Knu_LmY,ADVANCED
700,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 04: Cadastral Mapping and Land Information Systems (LIS),Cadastral Maps and Contents,https://www.youtube.com/watch?v=l85hzXUKGBs,ADVANCED
701,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 04: Cadastral Mapping and Land Information Systems (LIS),Creation of Cadastral Information Base,https://www.youtube.com/watch?v=4ZrgSfRx9kc,ADVANCED
702,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 04: Cadastral Mapping and Land Information Systems (LIS),Land Information System,https://www.youtube.com/watch?v=oHr7oAgNfeY,ADVANCED
703,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 04: Cadastral Mapping and Land Information Systems (LIS),Creation of Village Boundary Based Basin Analysis,https://www.youtube.com/watch?v=IVtsgCeb5cI,ADVANCED
704,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 04: Cadastral Mapping and Land Information Systems (LIS),Village Information System,https://www.youtube.com/watch?v=a9NqpJT-eTo,ADVANCED
705,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 05: Weather Forecasting and Water Management,Needs and Weather Forecast,https://www.youtube.com/watch?v=-P6QT7tDsi4,ADVANCED
706,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 05: Weather Forecasting and Water Management,Cloud Types & Rain Bearing Clouds,https://www.youtube.com/watch?v=l29qJaAnpsM,ADVANCED
707,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 05: Weather Forecasting and Water Management,Weather Satellites and Cloud Pattern Reading,https://www.youtube.com/watch?v=RV7vrpvpbHU,ADVANCED
708,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 05: Weather Forecasting and Water Management,Rainfall and Supplementary Irrigation,https://www.youtube.com/watch?v=qMSsOSm3824,ADVANCED
709,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 05: Weather Forecasting and Water Management,Synergistic Use,https://www.youtube.com/watch?v=LcaxRywtX9c,ADVANCED
710,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 06: Water Resources Management and Climate Impact,Surface Rainfall - Run off Assessment & Model,https://www.youtube.com/watch?v=3OphdFd9bmw,ADVANCED
711,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 06: Water Resources Management and Climate Impact,Soil and Water Assessment Tools (SWAT) Model,https://www.youtube.com/watch?v=6og4v4zQxt0,ADVANCED
712,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 06: Water Resources Management and Climate Impact,Groundwater Availability,https://www.youtube.com/watch?v=j4efqiQsN4s,ADVANCED
713,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 06: Water Resources Management and Climate Impact,Groundwater Potential Mapping,https://www.youtube.com/watch?v=ADG0MMUjjWI,ADVANCED
714,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 06: Water Resources Management and Climate Impact,Water Storage & Water Availability and Release,https://www.youtube.com/watch?v=tLbYV9zo_Bs,ADVANCED
715,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 06: Water Resources Management and Climate Impact,Growth of Crop Area in Command Area and Impact Climate Change,https://www.youtube.com/watch?v=abzxDtDfD38,ADVANCED
716,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 06: Water Resources Management and Climate Impact,Impact of Climate on Agriculture,https://www.youtube.com/watch?v=UrkrWMFcbMc,ADVANCED
717,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 07: Crop Water Requirement and Soil Management,Crop Water Requirement & Distribution Loss,https://www.youtube.com/watch?v=BOZxIJEEDw4,ADVANCED
718,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 07: Crop Water Requirement and Soil Management,Village Agriculture & Other Water Demand and Supply Source,https://www.youtube.com/watch?v=BsnI7E1kLOk,ADVANCED
719,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 07: Crop Water Requirement and Soil Management,Water Security Assessment,https://www.youtube.com/watch?v=SDwEqaaQdq8,ADVANCED
720,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 07: Crop Water Requirement and Soil Management,Land Degradation: Soil Salinity,https://www.youtube.com/watch?v=uIPcQuKkoqc,ADVANCED
721,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 07: Crop Water Requirement and Soil Management,Water Logging,https://www.youtube.com/watch?v=ujZCwrnIvAY,ADVANCED
722,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 07: Crop Water Requirement and Soil Management,Water Balance Under Different Rainfall,https://www.youtube.com/watch?v=l00HenH6Cqo,ADVANCED
723,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 08: Drought Monitoring and Management,Drought and Characteristics,https://www.youtube.com/watch?v=EcW2qPPOXGI,ADVANCED
724,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 08: Drought Monitoring and Management,Drought Vulnerability and Risk Assessment,https://www.youtube.com/watch?v=g87-nE2fRVE,ADVANCED
725,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 08: Drought Monitoring and Management,Monitoring and Warning,https://www.youtube.com/watch?v=igkhEHVdL2A,ADVANCED
726,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 08: Drought Monitoring and Management,Drought Monitoring: a global perspective,https://www.youtube.com/watch?v=F6PeSkz9AgA,ADVANCED
727,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 08: Drought Monitoring and Management,Drought Risk and Vulnerability Assessment: a global perspective,https://www.youtube.com/watch?v=LVC8MJCzLOg,ADVANCED
728,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 09: GIS Applications in Sustainable Agriculture,GIS in Sustainable Agriculture,https://www.youtube.com/watch?v=lVTymkhgpoc,ADVANCED
729,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 09: GIS Applications in Sustainable Agriculture,Assessment of Existing Water Storage Structures & Rehabilitation,https://www.youtube.com/watch?v=zdzxSF_tJUQ,ADVANCED
730,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 09: GIS Applications in Sustainable Agriculture,Sustainable Development and Agriculture: a confluence of pressures,https://www.youtube.com/watch?v=zHJBNovwZH4,ADVANCED
731,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 09: GIS Applications in Sustainable Agriculture,Climate Change and Drought: a global perspective,https://www.youtube.com/watch?v=xBfqr64djn4,ADVANCED
732,Agriculture,Geographic Information Systems(GIS) in Ag-Essentials and Applications,Module 09: GIS Applications in Sustainable Agriculture,GIS and Drought Management: a global perspective,https://www.youtube.com/watch?v=DAkXXVqKSMk,ADVANCED
733,Agriculture,Integrated Pest Management (IPM) Essentials,Module 01: Introduction to Pest Management,Introduction,https://www.youtube.com/watch?v=2qvdNKj7AUA,BASIC
734,Agriculture,Integrated Pest Management (IPM) Essentials,Module 02: Insect Diversity and Classification,"Insect, abundance and diversity",https://www.youtube.com/watch?v=DwapCN8GyL8,BASIC
735,Agriculture,Integrated Pest Management (IPM) Essentials,Module 02: Insect Diversity and Classification,Insect classification based on economic importance,https://www.youtube.com/watch?v=cCG2ATdZi8w,BASIC
736,Agriculture,Integrated Pest Management (IPM) Essentials,Module 02: Insect Diversity and Classification,"Pest, causes for outbreaks and categories",https://www.youtube.com/watch?v=xuMlzwm9x5g,BASIC
737,Agriculture,Integrated Pest Management (IPM) Essentials,Module 02: Insect Diversity and Classification,"Pest, causes for outbreaks and categories, contd...",https://www.youtube.com/watch?v=Q8_G-0TJ3Yc,BASIC
738,Agriculture,Integrated Pest Management (IPM) Essentials,Module 02: Insect Diversity and Classification,Pest surveillance and methods of sampling,https://www.youtube.com/watch?v=WKMpwgnd7mg,BASIC
739,Agriculture,Integrated Pest Management (IPM) Essentials,Module 03: Principles of Integrated Pest Management (IPM),Principles of Pest Management and History,https://www.youtube.com/watch?v=IFr8kBz7XCw,BASIC
740,Agriculture,Integrated Pest Management (IPM) Essentials,Module 03: Principles of Integrated Pest Management (IPM),"IPM, Definition and Concepts",https://www.youtube.com/watch?v=kCJx7ZWyPws,BASIC
741,Agriculture,Integrated Pest Management (IPM) Essentials,Module 03: Principles of Integrated Pest Management (IPM),Ecological Methods of Pest Management - Legal & Cultural,https://www.youtube.com/watch?v=pihqlobpRkY,BASIC
742,Agriculture,Integrated Pest Management (IPM) Essentials,Module 03: Principles of Integrated Pest Management (IPM),Ecological Methods of Pest Management - Cultural (Contd.),https://www.youtube.com/watch?v=W3X3QkXR_R4,BASIC
743,Agriculture,Integrated Pest Management (IPM) Essentials,Module 03: Principles of Integrated Pest Management (IPM),Ecological Methods of Pest Management - Cultural (Contd..),https://www.youtube.com/watch?v=WwLbreDX__M,BASIC
744,Agriculture,Integrated Pest Management (IPM) Essentials,Module 03: Principles of Integrated Pest Management (IPM),Ecological Methods of Pest Management - Physical,https://www.youtube.com/watch?v=en-Bnus29WI,BASIC
745,Agriculture,Integrated Pest Management (IPM) Essentials,Module 03: Principles of Integrated Pest Management (IPM),Ecological Methods of Pest Management - Mechanical,https://www.youtube.com/watch?v=YhE0tWO7iBc,BASIC
746,Agriculture,Integrated Pest Management (IPM) Essentials,Module 04: Biological Control Methods,Host Plant Resistance,https://www.youtube.com/watch?v=XP76fraGsIU,BASIC
747,Agriculture,Integrated Pest Management (IPM) Essentials,Module 04: Biological Control Methods,Host Plant Resistance (Cont.),https://www.youtube.com/watch?v=1it8nY2euFE,BASIC
748,Agriculture,Integrated Pest Management (IPM) Essentials,Module 04: Biological Control Methods,Biological Control- Predators,https://www.youtube.com/watch?v=GUiatqnNttU,BASIC
749,Agriculture,Integrated Pest Management (IPM) Essentials,Module 04: Biological Control Methods,Biological Control - Parasitoids,https://www.youtube.com/watch?v=Y0RD3spac90,BASIC
750,Agriculture,Integrated Pest Management (IPM) Essentials,Module 04: Biological Control Methods,"Biological Control - Microbes: Fungi, Bacteria and Viruses",https://www.youtube.com/watch?v=HtNZQ7KmN2M,BASIC
751,Agriculture,Integrated Pest Management (IPM) Essentials,Module 04: Biological Control Methods,Biological Control - Microbes: Entomopathogenic Nematodes,https://www.youtube.com/watch?v=VjPRv2sLBf8,BASIC
752,Agriculture,Integrated Pest Management (IPM) Essentials,Module 05: Pest Management Techniques,Pest management by modifying insect behaviour,https://www.youtube.com/watch?v=K-qqASz_asQ,BASIC
753,Agriculture,Integrated Pest Management (IPM) Essentials,Module 05: Pest Management Techniques,Use of sex pheromones in pest management,https://www.youtube.com/watch?v=M0NWDOvfkwU,BASIC
754,Agriculture,Integrated Pest Management (IPM) Essentials,Module 05: Pest Management Techniques,Use of attractants and repellants in pest management,https://www.youtube.com/watch?v=OSyKTXSdIsY,BASIC
755,Agriculture,Integrated Pest Management (IPM) Essentials,Module 05: Pest Management Techniques,Pest management through radiation technology - Principles,https://www.youtube.com/watch?v=4ECASINbJpc,BASIC
756,Agriculture,Integrated Pest Management (IPM) Essentials,Module 05: Pest Management Techniques,Sterile Insect Technique - case studies,https://www.youtube.com/watch?v=JU-JjWwntxM,BASIC
757,Agriculture,Integrated Pest Management (IPM) Essentials,Module 06: Chemical Control Methods,Pest management through botanicals,https://www.youtube.com/watch?v=XZiJwdVpxNg,BASIC
758,Agriculture,Integrated Pest Management (IPM) Essentials,Module 06: Chemical Control Methods,Pest management through botanicals (contd),https://www.youtube.com/watch?v=LHIre3Vdn3o,BASIC
759,Agriculture,Integrated Pest Management (IPM) Essentials,Module 06: Chemical Control Methods,Chemical Control - History and classification,https://www.youtube.com/watch?v=PgR7gdVdOKU,BASIC
760,Agriculture,Integrated Pest Management (IPM) Essentials,Module 06: Chemical Control Methods,Mode of Action of different insecticide groups,https://www.youtube.com/watch?v=qspUM9tV5WY,BASIC
761,Agriculture,Integrated Pest Management (IPM) Essentials,Module 06: Chemical Control Methods,Chemical Control - Considerations for Chemicals Integration,https://www.youtube.com/watch?v=WxD54Qj4l1M,BASIC
762,Agriculture,Integrated Pest Management (IPM) Essentials,Module 06: Chemical Control Methods,Insecticide Resistance and Management,https://www.youtube.com/watch?v=DimUVnpfMuM,BASIC
763,Agriculture,Integrated Pest Management (IPM) Essentials,Module 06: Chemical Control Methods,Insecticide as component of IPM,https://www.youtube.com/watch?v=xHqk6XblZXs,BASIC
764,Agriculture,Integrated Pest Management (IPM) Essentials,Module 07: Integrated Pest Management (IPM) Techniques,Biotechnological Approaches in IPM,https://www.youtube.com/watch?v=y-boHuzBeks,BASIC
765,Agriculture,Integrated Pest Management (IPM) Essentials,Module 07: Integrated Pest Management (IPM) Techniques,Agro-ecosystem Analysis,https://www.youtube.com/watch?v=STlamQ2DGGM,BASIC
766,Agriculture,Integrated Pest Management (IPM) Essentials,Module 07: Integrated Pest Management (IPM) Techniques,IPM in Paddy,https://www.youtube.com/watch?v=CGv6lljzKRw,BASIC
767,Agriculture,Integrated Pest Management (IPM) Essentials,Module 07: Integrated Pest Management (IPM) Techniques,IPM in Paddy (Contd.),https://www.youtube.com/watch?v=L_WaPIvb4Ik,BASIC
768,Agriculture,Integrated Pest Management (IPM) Essentials,Module 07: Integrated Pest Management (IPM) Techniques,IPM in Pigeon pea,https://www.youtube.com/watch?v=FNkMS3oRNGY,BASIC
769,Agriculture,Integrated Pest Management (IPM) Essentials,Module 07: Integrated Pest Management (IPM) Techniques,IPM in Pigeon pea (Contd.),https://www.youtube.com/watch?v=m8J4xcVN8WE,BASIC
770,Agriculture,Integrated Pest Management (IPM) Essentials,Module 08: IPM Techniques for Specific Crops,IPM in Groundnut,https://www.youtube.com/watch?v=c_N-wtMlQcE,BASIC
771,Agriculture,Integrated Pest Management (IPM) Essentials,Module 08: IPM Techniques for Specific Crops,IPM in Mustard & Soyabean,https://www.youtube.com/watch?v=_mfHjSrojWw,BASIC
772,Agriculture,Integrated Pest Management (IPM) Essentials,Module 08: IPM Techniques for Specific Crops,IPM in Cotton,https://www.youtube.com/watch?v=fvSawc1begg,BASIC
773,Agriculture,Integrated Pest Management (IPM) Essentials,Module 08: IPM Techniques for Specific Crops,IPM in Cotton (Contd.),https://www.youtube.com/watch?v=STwW2FYIi40,BASIC
774,Agriculture,Integrated Pest Management (IPM) Essentials,Module 08: IPM Techniques for Specific Crops,IPM in Sugarcane,https://www.youtube.com/watch?v=BFY1NrKELNc,BASIC
775,Agriculture,Integrated Pest Management (IPM) Essentials,Module 08: IPM Techniques for Specific Crops,IPM in Sugarcane (Contd.),https://www.youtube.com/watch?v=i1jDcfwNYLY,BASIC
776,Agriculture,Integrated Pest Management (IPM) Essentials,Module 09: IPM Techniques for Other Crops,IPM in Tomato,https://www.youtube.com/watch?v=ByRNcyeYsEw,BASIC
777,Agriculture,Integrated Pest Management (IPM) Essentials,Module 09: IPM Techniques for Other Crops,IPM in Cabbage,https://www.youtube.com/watch?v=Ys7jydT_dnU,BASIC
